id,lat,long,date,weekday,time,priority
454,32.4809,-116.8777,01/06/2014,Lunes,03:45:00 pm,4
458,32.5149,-117.0382,01/06/2014,Lunes,10:01:00 pm,4
463,32.5149,-117.0382,01/07/2014,Martes,05:21:00 am,4
465,32.5149,-117.0382,01/06/2014,Lunes,10:24:00 pm,4
466,32.5149,-116.8711,01/07/2014,Martes,03:42:00 am,4
469,32.5149,-117.0382,01/06/2014,Lunes,05:14:00 pm,3
471,32.4562,-116.9376,01/07/2014,Martes,02:12:00 pm,4
472,32.4304,-116.9422,01/07/2014,Martes,07:47:00 am,4
473,32.5256,-116.9429,01/07/2014,Martes,09:32:00 pm,3
474,32.4786,-116.8792,01/08/2014,Miercoles,03:57:00 am,4
475,32.5149,-117.0382,01/08/2014,Miercoles,11:10:00 am,3
476,32.5149,-117.0382,01/07/2014,Martes,02:28:00 pm,4
477,32.465,-116.9889,01/07/2014,Martes,02:33:00 pm,4
478,32.5149,-117.0382,01/07/2014,Martes,06:49:00 am,4
479,32.5149,-117.0382,01/07/2014,Martes,05:43:00 pm,4
481,32.5149,-117.0382,01/07/2014,Martes,10:22:00 pm,3
482,32.5149,-117.0382,01/07/2014,Martes,12:04:00 pm,4
483,32.5034,-117.0702,01/07/2014,Martes,01:09:00 am,4
484,32.4818,-117.0007,01/07/2014,Martes,04:03:00 pm,4
485,32.5149,-117.0382,01/07/2014,Martes,07:20:00 pm,4
486,32.5149,-117.0382,01/07/2014,Martes,06:31:00 pm,4
487,32.5149,-117.0382,01/08/2014,Miercoles,04:01:00 am,4
488,32.4898,-116.958,01/07/2014,Martes,07:05:00 am,4
489,32.5255,-117.1209,01/07/2014,Martes,11:02:00 am,3
490,32.5149,-117.0382,01/07/2014,Martes,11:51:00 am,3
491,32.4111,-117.0341,01/07/2014,Martes,03:41:00 pm,4
492,32.5252,-116.916,01/07/2014,Martes,08:47:00 pm,2
493,32.5149,-117.0382,01/07/2014,Martes,09:40:00 pm,4
494,32.5068,-116.964,01/08/2014,Miercoles,04:30:00 am,4
495,32.5149,-117.0382,01/08/2014,Miercoles,01:55:00 am,4
496,32.5149,-117.0382,01/07/2014,Martes,10:03:00 am,4
497,32.4729,-116.8044,01/07/2014,Martes,06:43:00 pm,3
498,32.5149,-117.0382,01/07/2014,Martes,01:22:00 pm,4
499,32.525,-117.0431,01/07/2014,Martes,10:45:00 am,4
500,32.5149,-117.0382,01/07/2014,Martes,08:10:00 am,4
501,32.5319,-116.9303,01/07/2014,Martes,06:37:00 pm,4
502,32.5149,-117.0382,01/07/2014,Martes,08:20:00 am,4
503,32.468,-116.8807,01/07/2014,Martes,11:57:00 am,1
504,32.5149,-117.0382,01/07/2014,Martes,06:16:00 pm,4
505,32.4574,-116.8876,01/07/2014,Martes,10:02:00 pm,4
506,32.4746,-116.9755,01/08/2014,Miercoles,04:59:00 am,1
507,32.4655,-116.902,01/07/2014,Martes,07:36:00 pm,4
508,32.5149,-117.0382,01/07/2014,Martes,06:16:00 pm,4
509,32.5149,-117.0382,01/08/2014,Miercoles,01:18:00 am,3
511,32.5149,-117.0382,01/04/2014,Sabado,02:58:00 pm,4
513,32.5149,-117.0382,01/07/2014,Martes,03:29:00 pm,3
514,32.5165,-117.0132,01/07/2014,Martes,04:22:00 pm,4
515,32.5048,-117.044,01/07/2014,Martes,06:15:00 pm,3
516,32.5149,-117.0382,01/05/2014,Domingo,10:31:00 am,4
517,32.5096,-116.8587,01/05/2014,Domingo,04:23:00 pm,4
518,32.461,-116.8257,01/07/2014,Martes,06:26:00 pm,3
519,32.4712,-116.8816,01/05/2014,Domingo,12:52:00 pm,4
520,32.4716,-116.9125,01/05/2014,Domingo,09:05:00 pm,4
521,32.5068,-116.964,01/05/2014,Domingo,06:59:00 am,4
522,32.4875,-116.9629,01/05/2014,Domingo,08:28:00 am,4
523,32.4448,-116.9245,01/05/2014,Domingo,08:57:00 am,4
524,32.5149,-117.0382,01/05/2014,Domingo,10:02:00 am,4
525,32.5149,-117.0382,01/05/2014,Domingo,11:50:00 am,4
526,32.5149,-117.0382,01/05/2014,Domingo,12:18:00 pm,NaN
527,32.5149,-117.0382,01/05/2014,Domingo,02:22:00 pm,4
528,32.5149,-117.0382,01/05/2014,Domingo,02:42:00 pm,4
529,32.5149,-117.0382,01/05/2014,Domingo,05:46:00 pm,4
530,32.5149,-117.0382,01/05/2014,Domingo,06:43:00 pm,4
531,32.5202,-116.9874,01/05/2014,Domingo,09:28:00 pm,4
532,32.5149,-117.0382,01/05/2014,Domingo,10:08:00 pm,4
533,32.4921,-116.919,01/06/2014,Lunes,03:10:00 am,NaN
534,32.5068,-116.964,01/06/2014,Lunes,11:59:00 am,4
535,32.5149,-117.0382,01/05/2014,Domingo,04:14:00 pm,3
536,32.5149,-117.0382,01/06/2014,Lunes,10:12:00 am,4
537,32.5149,-117.0382,01/06/2014,Lunes,11:36:00 am,4
538,32.4557,-116.9097,01/06/2014,Lunes,03:01:00 pm,3
539,32.5115,-116.8679,01/06/2014,Lunes,01:53:00 pm,4
540,32.5094,-117.0419,01/07/2014,Martes,03:37:00 am,1
541,32.5209,-116.8918,01/06/2014,Lunes,04:27:00 pm,3
542,32.4908,-116.8821,01/06/2014,Lunes,05:39:00 pm,3
543,32.5149,-117.0382,01/06/2014,Lunes,09:46:00 pm,4
544,32.5359,-117.0178,01/08/2014,Miercoles,01:35:00 pm,3
545,32.5149,-117.0382,01/08/2014,Miercoles,09:53:00 am,4
546,32.5092,-117.1202,01/08/2014,Miercoles,02:46:00 pm,1
547,32.52,-117.1123,01/08/2014,Miercoles,11:00:00 am,4
548,32.5321,-117.0353,01/09/2014,Jueves,03:02:00 am,4
549,32.4816,-117.045,01/08/2014,Miercoles,04:07:00 pm,4
550,32.5033,-117.0351,01/08/2014,Miercoles,09:26:00 pm,4
551,32.4872,-117.0426,01/08/2014,Miercoles,06:56:00 pm,3
552,32.5149,-117.0382,01/08/2014,Miercoles,12:09:00 pm,NaN
554,32.4938,-117.0451,01/08/2014,Miercoles,10:25:00 pm,4
556,32.5351,-117.076,01/08/2014,Miercoles,01:04:00 pm,4
557,32.5115,-117.1184,01/08/2014,Miercoles,07:12:00 pm,4
558,32.4815,-117.0287,01/08/2014,Miercoles,01:57:00 pm,4
559,32.5149,-117.0382,01/08/2014,Miercoles,05:43:00 pm,4
561,32.5149,-117.0382,01/08/2014,Miercoles,07:05:00 pm,3
562,32.5149,-117.0382,01/08/2014,Miercoles,02:52:00 pm,4
565,32.5149,-117.0382,01/08/2014,Miercoles,01:36:00 pm,2
566,32.5149,-117.0382,01/08/2014,Miercoles,11:16:00 pm,4
568,32.5149,-117.0382,01/08/2014,Miercoles,07:20:00 pm,4
569,32.5149,-117.0382,01/08/2014,Miercoles,09:00:00 pm,4
570,32.5014,-116.8671,01/08/2014,Miercoles,01:03:00 pm,4
571,32.5288,-117.0921,01/08/2014,Miercoles,10:50:00 pm,4
572,32.5149,-117.0382,01/08/2014,Miercoles,07:01:00 pm,4
573,32.5149,-117.0382,01/08/2014,Miercoles,11:02:00 pm,4
574,32.5149,-117.0382,01/08/2014,Miercoles,03:47:00 pm,4
575,32.5149,-117.0382,01/08/2014,Miercoles,02:24:00 pm,4
576,32.5149,-117.0382,01/08/2014,Miercoles,08:01:00 pm,4
577,32.5248,-116.8964,01/08/2014,Miercoles,10:40:00 pm,NaN
578,32.5149,-117.0382,01/08/2014,Miercoles,03:13:00 pm,NaN
579,32.5149,-117.0382,01/08/2014,Miercoles,06:14:00 pm,NaN
580,32.4506,-116.9225,01/08/2014,Miercoles,10:59:00 pm,NaN
581,32.5149,-117.0382,01/08/2014,Miercoles,02:22:00 pm,NaN
583,32.5149,-117.0382,01/08/2014,Miercoles,07:22:00 am,NaN
584,32.5149,-117.0382,01/08/2014,Miercoles,01:13:00 pm,4
585,32.5149,-117.0382,01/08/2014,Miercoles,09:52:00 am,NaN
587,32.5044,-116.8773,01/08/2014,Miercoles,08:34:00 pm,4
588,32.4946,-116.963,01/08/2014,Miercoles,06:51:00 am,4
592,32.5154,-116.901,01/08/2014,Miercoles,02:27:00 pm,4
597,32.4631,-116.9689,01/08/2014,Miercoles,10:49:00 pm,4
598,32.5149,-117.0382,01/07/2014,Martes,07:55:00 pm,3
599,32.5149,-117.0382,01/07/2014,Martes,01:45:00 pm,3
600,32.5394,-117.0579,01/08/2014,Miercoles,06:33:00 am,2
601,32.5149,-117.0382,01/08/2014,Miercoles,12:26:00 pm,4
602,32.4778,-117.0229,01/08/2014,Miercoles,07:32:00 pm,4
604,32.5394,-117.0579,01/08/2014,Miercoles,08:52:00 pm,3
605,32.4816,-116.9999,01/08/2014,Miercoles,06:51:00 pm,3
606,32.4825,-117.0275,01/08/2014,Miercoles,09:36:00 pm,4
607,32.521,-117.0264,01/08/2014,Miercoles,04:03:00 pm,4
611,32.5149,-117.0382,01/09/2014,Jueves,12:14:00 pm,4
615,32.5072,-116.9663,01/09/2014,Jueves,09:46:00 pm,4
617,32.5149,-117.0382,01/09/2014,Jueves,06:52:00 am,3
618,32.5149,-117.0382,01/09/2014,Jueves,08:18:00 am,1
619,32.4582,-116.9197,01/09/2014,Jueves,10:00:00 pm,3
620,32.5149,-117.0382,01/09/2014,Jueves,01:31:00 pm,3
621,32.5149,-117.0382,01/09/2014,Jueves,08:20:00 pm,4
622,32.5293,-117.0515,01/10/2014,Viernes,02:07:00 am,4
623,32.4962,-117.0314,01/09/2014,Jueves,09:16:00 am,4
624,32.5376,-117.0423,01/09/2014,Jueves,10:15:00 pm,4
626,32.4965,-117.0486,01/09/2014,Jueves,11:10:00 am,4
627,32.5149,-117.0382,01/09/2014,Jueves,01:31:00 pm,1
628,32.5222,-117.0198,01/09/2014,Jueves,10:01:00 am,4
629,32.5149,-117.0382,01/09/2014,Jueves,01:54:00 pm,4
630,32.5149,-117.0382,01/09/2014,Jueves,08:14:00 pm,3
631,32.5149,-117.0382,01/09/2014,Jueves,06:42:00 am,4
632,32.5149,-117.0382,01/09/2014,Jueves,03:18:00 pm,4
633,32.4747,-116.8358,01/09/2014,Jueves,09:51:00 am,4
635,32.5149,-117.0382,01/09/2014,Jueves,08:39:00 am,2
636,32.5149,-117.0382,01/09/2014,Jueves,09:13:00 am,NaN
638,32.4748,-116.9324,01/09/2014,Jueves,10:16:00 am,NaN
639,32.4938,-116.9618,01/09/2014,Jueves,10:21:00 am,4
640,32.5023,-116.9164,01/09/2014,Jueves,02:54:00 pm,NaN
641,32.5149,-117.0382,01/09/2014,Jueves,04:45:00 pm,NaN
642,32.5149,-117.0382,01/09/2014,Jueves,05:33:00 pm,4
643,32.5149,-117.0382,01/09/2014,Jueves,06:27:00 pm,3
644,32.5149,-117.0382,01/09/2014,Jueves,07:57:00 pm,4
645,32.5036,-116.9003,01/09/2014,Jueves,11:23:00 am,3
646,32.5017,-117.0507,01/09/2014,Jueves,06:56:00 am,3
647,32.5149,-117.0382,01/09/2014,Jueves,08:16:00 am,4
648,32.5149,-117.0382,01/09/2014,Jueves,08:50:00 am,1
649,32.5149,-117.0382,01/09/2014,Jueves,10:40:00 am,4
650,32.5149,-117.0382,01/09/2014,Jueves,11:22:00 am,3
651,32.5032,-116.8777,01/09/2014,Jueves,02:43:00 pm,4
652,32.4972,-117.0541,01/09/2014,Jueves,05:59:00 pm,4
653,32.4934,-116.9886,01/09/2014,Jueves,10:32:00 am,NaN
654,32.5149,-117.0382,01/09/2014,Jueves,07:54:00 pm,4
655,32.5149,-117.0382,01/09/2014,Jueves,07:14:00 am,3
658,32.5149,-117.0382,01/09/2014,Jueves,09:56:00 am,4
659,32.5149,-117.0382,01/09/2014,Jueves,04:55:00 pm,4
661,32.497,-116.9635,01/09/2014,Jueves,08:01:00 pm,4
663,32.5149,-117.0382,01/09/2014,Jueves,11:18:00 pm,3
664,32.5149,-117.0382,01/09/2014,Jueves,07:57:00 am,3
665,32.5149,-117.0382,01/10/2014,Viernes,03:39:00 am,1
666,32.4359,-117.029,01/09/2014,Jueves,09:14:00 am,4
667,32.5045,-117.0272,01/09/2014,Jueves,09:43:00 am,3
668,32.5046,-116.8666,01/10/2014,Viernes,12:52:00 am,4
669,32.5149,-117.0382,01/09/2014,Jueves,01:21:00 pm,3
670,32.4896,-116.826,01/09/2014,Jueves,08:50:00 pm,4
672,32.5062,-117.0506,01/09/2014,Jueves,02:04:00 pm,4
673,32.5149,-117.0382,01/09/2014,Jueves,11:45:00 am,4
674,32.5149,-117.0382,01/09/2014,Jueves,07:02:00 pm,3
677,32.5321,-117.0353,01/10/2014,Viernes,03:19:00 am,3
678,32.5149,-117.0382,01/09/2014,Jueves,09:49:00 pm,4
680,32.5149,-117.0382,01/09/2014,Jueves,08:15:00 pm,4
681,32.5114,-117.04,01/09/2014,Jueves,09:09:00 am,2
682,32.529,-117.1121,01/09/2014,Jueves,09:53:00 pm,3
683,32.5149,-117.0382,01/10/2014,Viernes,02:50:00 am,4
684,32.5308,-117.089,01/09/2014,Jueves,07:23:00 pm,4
685,32.5297,-117.0912,01/09/2014,Jueves,07:11:00 pm,4
686,32.4818,-117.0258,01/09/2014,Jueves,02:56:00 pm,4
688,32.5149,-117.0382,01/10/2014,Viernes,01:34:00 am,4
690,32.4789,-117.0119,01/07/2014,Martes,10:37:00 pm,2
693,32.5191,-116.9846,01/07/2014,Martes,03:03:00 pm,4
696,32.4738,-116.9182,01/08/2014,Miercoles,02:16:00 pm,4
698,32.4767,-116.8733,01/08/2014,Miercoles,05:14:00 pm,4
699,32.5149,-117.0382,01/09/2014,Jueves,09:52:00 am,2
700,32.4946,-116.9631,01/09/2014,Jueves,01:50:00 pm,NaN
701,32.5149,-117.0382,01/09/2014,Jueves,02:10:00 pm,NaN
702,32.4846,-117.0311,01/09/2014,Jueves,02:45:00 pm,4
704,32.4538,-116.8791,01/09/2014,Jueves,04:56:00 pm,NaN
705,32.4574,-116.8876,01/09/2014,Jueves,10:12:00 pm,4
706,32.5149,-117.0382,01/10/2014,Viernes,08:29:00 am,4
707,32.498,-116.8856,01/10/2014,Viernes,03:25:00 pm,4
708,32.4603,-116.9269,01/10/2014,Viernes,12:43:00 pm,4
709,32.5149,-117.0382,01/10/2014,Viernes,01:44:00 pm,4
710,32.4641,-116.8987,01/10/2014,Viernes,06:10:00 pm,4
711,32.5149,-117.0382,01/10/2014,Viernes,07:02:00 pm,4
712,32.5149,-117.0382,01/10/2014,Viernes,11:15:00 pm,3
713,32.4569,-116.943,01/10/2014,Viernes,09:02:00 pm,2
714,32.4825,-117.0275,01/10/2014,Viernes,08:38:00 pm,4
716,32.5149,-117.0382,01/10/2014,Viernes,11:13:00 pm,NaN
719,32.465,-116.9889,01/11/2014,Sabado,03:14:00 am,NaN
721,32.5197,-116.9436,01/10/2014,Viernes,06:37:00 am,4
722,32.4693,-116.975,01/10/2014,Viernes,08:46:00 am,3
723,32.5005,-116.8754,01/10/2014,Viernes,10:39:00 am,1
724,32.5149,-117.0382,01/10/2014,Viernes,12:12:00 pm,4
725,32.4814,-116.9823,01/10/2014,Viernes,01:44:00 pm,4
731,32.5149,-117.0382,01/10/2014,Viernes,06:45:00 am,4
732,32.5149,-117.0382,01/10/2014,Viernes,12:56:00 pm,4
733,32.4818,-117.0007,01/10/2014,Viernes,11:22:00 am,4
734,32.5149,-117.0382,01/10/2014,Viernes,10:13:00 pm,4
735,32.5149,-117.0382,01/10/2014,Viernes,04:57:00 pm,4
736,32.5149,-117.0382,01/10/2014,Viernes,10:08:00 am,4
737,32.5149,-117.0382,01/10/2014,Viernes,12:04:00 am,4
738,32.5149,-117.0382,01/10/2014,Viernes,03:11:00 am,2
739,32.5149,-117.0382,01/10/2014,Viernes,06:37:00 pm,4
740,32.5149,-117.0382,01/10/2014,Viernes,11:02:00 pm,1
741,32.5371,-116.9713,01/10/2014,Viernes,11:13:00 am,4
742,32.5149,-117.0382,01/10/2014,Viernes,03:15:00 pm,1
743,32.5149,-117.0382,01/10/2014,Viernes,08:08:00 pm,4
744,32.5149,-117.0382,01/10/2014,Viernes,04:57:00 pm,4
745,32.5149,-117.0382,01/10/2014,Viernes,01:02:00 pm,4
746,32.4814,-116.9823,01/11/2014,Sabado,02:20:00 am,3
747,32.5008,-116.9788,01/10/2014,Viernes,02:20:00 pm,4
748,32.5202,-116.9874,01/10/2014,Viernes,06:12:00 pm,2
751,32.5149,-117.0382,01/10/2014,Viernes,08:53:00 am,NaN
752,32.521,-117.0264,01/10/2014,Viernes,11:24:00 am,4
755,32.4827,-117.0816,01/10/2014,Viernes,12:48:00 pm,4
756,32.523,-117.036,01/11/2014,Sabado,01:59:00 am,2
757,32.5131,-117.1116,01/10/2014,Viernes,02:33:00 pm,4
758,32.5193,-117.115,01/10/2014,Viernes,07:31:00 pm,4
759,32.5149,-117.0382,01/10/2014,Viernes,03:27:00 pm,3
760,32.5149,-117.0382,01/10/2014,Viernes,06:30:00 pm,3
761,32.4703,-116.9688,01/10/2014,Viernes,11:43:00 am,4
762,32.4898,-116.958,01/10/2014,Viernes,08:31:00 am,3
764,32.5257,-116.9795,01/10/2014,Viernes,04:43:00 pm,4
766,32.4858,-116.934,01/10/2014,Viernes,09:37:00 am,4
767,32.5149,-117.0382,01/11/2014,Sabado,05:32:00 am,3
768,32.4782,-116.8492,01/11/2014,Sabado,06:04:00 am,3
769,32.4941,-116.8738,01/11/2014,Sabado,02:35:00 am,1
770,32.4717,-116.9122,01/10/2014,Viernes,08:06:00 am,4
771,32.5015,-116.8887,01/10/2014,Viernes,07:29:00 am,4
772,32.5149,-117.0382,01/10/2014,Viernes,05:39:00 pm,4
773,32.4795,-116.9143,01/10/2014,Viernes,09:03:00 pm,4
774,32.5248,-116.8964,01/10/2014,Viernes,01:50:00 pm,4
775,32.5044,-117.0501,01/10/2014,Viernes,08:37:00 pm,4
776,32.5414,-116.8801,01/10/2014,Viernes,08:21:00 am,2
777,32.481,-116.8747,01/10/2014,Viernes,09:21:00 pm,4
778,32.5149,-117.0382,01/10/2014,Viernes,09:39:00 am,2
779,32.5149,-117.0382,01/11/2014,Sabado,07:15:00 am,4
780,32.5149,-117.0382,01/11/2014,Sabado,07:31:00 pm,4
781,32.5183,-117.1061,01/11/2014,Sabado,11:57:00 am,1
782,32.52,-117.0521,01/11/2014,Sabado,02:27:00 pm,4
783,32.5106,-117.0502,01/12/2014,Domingo,01:32:00 am,4
784,32.5232,-117.0702,01/11/2014,Sabado,11:26:00 pm,4
785,32.5253,-117.0182,01/12/2014,Domingo,03:16:00 am,4
788,32.5376,-117.0423,01/11/2014,Sabado,08:09:00 pm,4
789,32.5262,-117.0521,01/11/2014,Sabado,09:10:00 am,4
790,32.5299,-116.9897,01/11/2014,Sabado,01:59:00 pm,4
791,32.4842,-116.9793,01/11/2014,Sabado,10:57:00 am,4
792,32.5359,-116.9829,01/11/2014,Sabado,10:29:00 am,4
793,32.527,-117.0252,01/11/2014,Sabado,02:55:00 pm,4
794,32.5149,-117.0382,01/11/2014,Sabado,05:17:00 pm,4
795,32.5149,-117.0382,01/11/2014,Sabado,07:30:00 am,3
796,32.5421,-117.0322,01/12/2014,Domingo,04:36:00 am,4
797,32.5153,-117.0456,01/11/2014,Sabado,08:41:00 pm,4
798,32.5389,-117.0058,01/11/2014,Sabado,10:25:00 pm,4
799,32.532,-117.0828,01/11/2014,Sabado,07:20:00 pm,4
800,32.5299,-116.9712,01/11/2014,Sabado,10:50:00 am,3
801,32.5386,-117.0458,01/12/2014,Domingo,03:51:00 am,4
802,32.5149,-117.0382,01/11/2014,Sabado,10:06:00 am,4
803,32.4783,-116.8637,01/11/2014,Sabado,09:58:00 am,NaN
804,32.4698,-116.9793,01/11/2014,Sabado,11:53:00 am,4
805,32.5149,-117.0382,01/11/2014,Sabado,03:34:00 pm,NaN
806,32.5227,-116.8542,01/11/2014,Sabado,06:24:00 pm,1
807,32.5149,-117.0382,01/11/2014,Sabado,11:00:00 pm,4
808,32.5149,-117.0382,01/12/2014,Domingo,11:49:00 pm,3
809,32.5149,-117.0382,01/12/2014,Domingo,03:00:00 am,4
810,32.4861,-116.9464,01/11/2014,Sabado,08:41:00 pm,3
811,32.47,-116.9042,01/11/2014,Sabado,12:47:00 pm,1
812,32.5149,-117.0382,01/11/2014,Sabado,10:32:00 am,4
813,32.5051,-117.0005,01/11/2014,Sabado,11:09:00 pm,4
814,32.5149,-117.0382,01/11/2014,Sabado,04:27:00 pm,4
815,32.4637,-116.8572,01/11/2014,Sabado,01:36:00 pm,3
817,32.4769,-116.9422,01/11/2014,Sabado,06:23:00 pm,4
818,32.4687,-116.8201,01/11/2014,Sabado,09:53:00 pm,4
819,32.5149,-117.0382,01/12/2014,Domingo,02:29:00 am,3
820,32.5316,-116.9478,01/07/2014,Martes,11:50:00 am,NaN
821,32.5299,-116.9712,01/09/2014,Jueves,02:45:00 pm,4
822,32.5099,-116.8678,01/11/2014,Sabado,06:05:00 am,NaN
823,32.4719,-116.8467,01/11/2014,Sabado,11:06:00 am,NaN
824,32.5149,-117.0382,01/11/2014,Sabado,11:07:00 am,NaN
825,32.5082,-116.9542,01/11/2014,Sabado,11:30:00 pm,NaN
829,32.4719,-116.8467,01/11/2014,Sabado,08:48:00 am,4
830,32.4719,-116.8467,01/11/2014,Sabado,08:41:00 pm,4
832,32.5149,-117.0382,01/11/2014,Sabado,11:53:00 pm,2
834,32.5149,-117.0382,01/12/2014,Domingo,12:31:00 am,4
838,32.5046,-116.8977,01/11/2014,Sabado,08:12:00 pm,2
840,32.5149,-117.0382,01/11/2014,Sabado,09:09:00 pm,4
841,32.4922,-117.0267,01/12/2014,Domingo,11:22:00 am,4
842,32.4639,-116.8556,01/11/2014,Sabado,11:47:00 pm,3
843,32.4889,-116.9988,01/11/2014,Sabado,07:39:00 pm,4
845,32.5149,-117.0382,01/11/2014,Sabado,11:29:00 am,NaN
846,32.5149,-117.0382,01/11/2014,Sabado,11:59:00 pm,3
847,32.4705,-116.9808,01/11/2014,Sabado,04:32:00 pm,4
848,32.5149,-117.0382,01/11/2014,Sabado,06:42:00 pm,NaN
849,32.4648,-116.9644,01/11/2014,Sabado,08:56:00 pm,4
850,32.5149,-117.0382,01/11/2014,Sabado,09:43:00 pm,4
851,32.5467,-116.9016,01/12/2014,Domingo,10:54:00 pm,2
852,32.4556,-116.9662,01/12/2014,Domingo,12:26:00 am,4
853,32.4717,-116.8682,01/12/2014,Domingo,02:32:00 am,4
855,32.5149,-117.0382,01/11/2014,Sabado,06:37:00 am,NaN
856,32.4574,-116.8876,01/11/2014,Sabado,09:56:00 pm,NaN
858,32.4805,-116.8809,01/12/2014,Domingo,01:49:00 am,4
860,32.5149,-117.0382,01/12/2014,Domingo,11:37:00 pm,3
861,32.5149,-117.0382,01/12/2014,Domingo,06:40:00 am,3
862,32.5423,-116.9717,01/11/2014,Sabado,07:50:00 am,2
863,32.5044,-116.8773,01/11/2014,Sabado,03:36:00 pm,4
864,32.5149,-117.0382,01/11/2014,Sabado,10:07:00 pm,4
865,32.5149,-117.0382,01/11/2014,Sabado,11:13:00 am,3
866,32.4836,-117.0262,01/12/2014,Domingo,08:04:00 am,4
867,32.5008,-117.0371,01/12/2014,Domingo,09:50:00 am,4
868,32.5233,-117.0191,01/12/2014,Domingo,11:13:00 am,4
869,32.4335,-117.0993,01/12/2014,Domingo,12:44:00 pm,4
870,32.5011,-117.027,01/12/2014,Domingo,04:26:00 pm,4
871,32.5103,-117.0303,01/12/2014,Domingo,07:21:00 pm,4
872,32.538,-117.0262,01/12/2014,Domingo,05:51:00 pm,3
873,32.5232,-117.0702,01/12/2014,Domingo,09:44:00 pm,3
874,32.5149,-117.0382,01/12/2014,Domingo,08:00:00 am,2
875,32.5149,-117.0382,01/12/2014,Domingo,11:20:00 am,NaN
876,32.5095,-116.9168,01/12/2014,Domingo,12:08:00 pm,4
877,32.5149,-117.0382,01/12/2014,Domingo,12:54:00 pm,3
878,32.5149,-117.0382,01/12/2014,Domingo,02:24:00 pm,4
879,32.5149,-117.0382,01/12/2014,Domingo,06:56:00 pm,NaN
880,32.5515,-116.8814,01/12/2014,Domingo,07:43:00 pm,NaN
881,32.5299,-116.9712,01/12/2014,Domingo,09:14:00 pm,3
882,32.4711,-117.0277,1/13/2014,Lunes,04:16:00 am,4
883,32.5149,-117.0382,01/12/2014,Domingo,12:28:00 pm,4
884,32.5159,-116.8778,01/12/2014,Domingo,12:43:00 pm,4
885,32.4542,-116.9169,01/12/2014,Domingo,04:09:00 pm,4
886,32.4749,-116.9049,01/12/2014,Domingo,06:56:00 pm,3
887,32.4638,-116.8817,01/12/2014,Domingo,07:46:00 pm,3
889,32.5103,-117.0303,1/13/2014,Lunes,11:38:00 pm,3
890,32.5376,-117.0423,1/13/2014,Lunes,05:06:00 am,4
894,32.4478,-117.0213,01/12/2014,Domingo,06:42:00 pm,3
896,32.4836,-116.9798,01/12/2014,Domingo,08:23:00 am,4
897,32.5244,-117.0614,01/12/2014,Domingo,07:56:00 pm,4
898,32.4858,-117.0625,01/12/2014,Domingo,01:38:00 pm,2
901,32.4833,-117.0393,1/13/2014,Lunes,02:15:00 am,4
902,32.4572,-116.9344,01/12/2014,Domingo,06:10:00 pm,4
905,32.4833,-117.0393,01/12/2014,Domingo,04:39:00 pm,4
907,32.5319,-116.9303,01/12/2014,Domingo,01:14:00 pm,NaN
908,32.5149,-117.0382,01/12/2014,Domingo,12:17:00 pm,4
909,32.5149,-117.0382,01/12/2014,Domingo,11:09:00 pm,NaN
910,32.5149,-117.0382,01/12/2014,Domingo,10:23:00 am,4
911,32.4688,-116.9214,01/12/2014,Domingo,05:51:00 pm,4
913,32.4957,-116.8838,01/12/2014,Domingo,05:14:00 pm,4
915,32.4574,-116.8876,01/12/2014,Domingo,11:34:00 am,4
917,32.5149,-117.0382,01/12/2014,Domingo,10:13:00 pm,1
918,32.5149,-117.0382,01/12/2014,Domingo,06:18:00 pm,1
919,32.5018,-116.8896,01/12/2014,Domingo,09:04:00 am,4
920,32.5077,-116.9078,1/13/2014,Lunes,12:20:00 am,4
921,32.5149,-117.0382,01/12/2014,Domingo,08:00:00 pm,3
922,32.5154,-116.901,01/12/2014,Domingo,10:23:00 am,3
923,32.4891,-116.8641,01/12/2014,Domingo,04:01:00 pm,4
924,32.5149,-117.0382,1/13/2014,Lunes,01:52:00 am,4
925,32.4911,-116.8345,01/12/2014,Domingo,12:44:00 pm,2
929,32.5149,-117.0382,01/12/2014,Domingo,10:23:00 am,4
931,32.5149,-117.0382,01/12/2014,Domingo,07:42:00 pm,NaN
932,32.5149,-117.0382,01/12/2014,Domingo,02:34:00 pm,3
933,32.4945,-116.9037,1/13/2014,Lunes,06:29:00 am,4
934,32.478,-116.8655,1/13/2014,Lunes,07:02:00 am,3
935,32.5093,-116.863,1/13/2014,Lunes,10:10:00 am,4
936,32.5083,-116.8932,1/13/2014,Lunes,11:59:00 am,1
937,32.5152,-116.8993,1/13/2014,Lunes,03:38:00 pm,4
938,32.5149,-117.0382,1/13/2014,Lunes,04:21:00 pm,4
939,32.5149,-117.0382,1/13/2014,Lunes,02:17:00 pm,4
940,32.5149,-117.0382,1/13/2014,Lunes,04:56:00 pm,3
941,32.5149,-117.0382,1/13/2014,Lunes,05:28:00 pm,4
942,32.5166,-116.9008,1/13/2014,Lunes,09:32:00 pm,3
943,32.5464,-116.9269,1/13/2014,Lunes,08:00:00 am,4
944,32.4634,-116.9557,1/13/2014,Lunes,09:01:00 am,4
946,32.5149,-117.0382,1/13/2014,Lunes,12:02:00 pm,4
947,32.5149,-117.0382,1/13/2014,Lunes,01:16:00 pm,NaN
948,32.5149,-117.0382,1/13/2014,Lunes,08:40:00 pm,4
949,32.4622,-117.069,1/13/2014,Lunes,06:45:00 pm,3
